,tweet_text
8854,"['location', 'war', 'heat', 'austin', 'google', 'latitude', 'launch', 'check', 'offer', 'quot', 'mayorships', 'quot', 'link', 'sxsw']"
1175,"['unveil', 'pop', 'apple', 'store', 'scarborough', 'building', 'sxsw', 'link']"
3170,"['good', 'app', 'quot', 'party', 'people', 'party', 'crasher', 'quot', 'mention', 'release', 'android', 'app', 'cluster', 'link', 'sxsw']"
4790,"['yayrt', 'mention', 'new', 'ubersocial', 'iphone', 'app', 'store', 'include', 'uberguide', 'sxsw', 'sponsor', 'mashable', 'link']"
1832,"['really', 'bad', 'person', 'could', 'steal', 'guy', 'ipad', 'say', 'sxsw']"
6553,"['mention', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'mention', 'link', 'via', 'mention', 'sxsw']"
3027,"['almost', 'every', 'quot', '_______', 'quot', 'answer', 'google', 'doc', 'session', 'sxsw', 'looseorganizations']"
6474,"['mention', 'reks', 'mention', 'album', 'store', 'online', 'link', 'link', 'sxsw']"
3456,"['nice', 'head', 'barton', 'creek', 'get', 'mackbook', 'pro', 'mention', 'wait', 'outside', 'sxsw', 'apple', 'store', 'ipad2', 'woohoo']"
199,"['million', 'mile', 'per', 'day', 'drive', 'google', 'map', 'navigation', 'sxsw']"
6935,"['mention', 'google', 'announce', 'facebook', 'clone', 'sxsw', 'include', 'announcement', 'product', 'code', 'link']"
6503,"['mention', 'mention', 'another', 'great', 'panel', 'hilton', 'austin', 'mention', 'leave', 'brain', 'search', 'google', 'right', 'brain', 'search', 'sxsw']"
1098,"['wonder', 'geek', 'google', 'marissa', 'mayer', 'poster', 'wall', 'sxsw']"
549,"['want', 'apple', 'pop', 'store', 'afraid', 'leave', 'new', 'ipad', 'sxsw']"
4152,"['aron', 'pilhofer', 'new', 'york', 'time', 'endorsed', 'html', 'ipad', 'newsapps', 'sxsw', 'ask', 'tweet', 'actually', 'say']"
7390,"['hope', 'apple', 'enough', 'foresight', 'overstock', 'austin', 'store', 'ipad', 'tomorrow', 'sxsw']"
3396,"['come', 'watch', 'make', 'as', 'ipad', 'android', 'world', 'panel', 'radisson', '330pm', 'sxsw']"
7053,"['facebook', 'hit', 'adoption', 'tip', 'point', 'low', 'chance', 'success', 'quot', 'mention', 'google', 'launch', 'new', 'social', 'network', 'call', 'sxsw']"
8683,"['pick', 'quot', 'mophie', 'quot', 'iphone', 'charge', 'case', 'sxsw', 'tradeshow', 'doubt', 'use', 'time', 'great', 'long', 'day']"
2315,"['chris', 'sacca', 'tweet', 'fake', 'sxsw', 'beta', 'invite', 'follower', 'swarm', 'ensues', 'techcrunch', 'chris', 'sacca', 'tweet', 'link', 'apple']"
5462,"['mention', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link']"
5653,"['mention', 'danfung', 'dennis', 'demo', 'immersive', 'video', 'rig', 'ipad', 'platform', 'use', 'hell', 'amp', 'back', 'sxsw', 'party']"
6333,"['mention', 'first', 'sxsw', 'blog', 'post', 'mention', 'grand', 'opening', 'apple', 'popup', 'store', 'link']"
2610,"['sxsw', 'free', 'app', 'festival', 'explorer', 'help', 'find', 'band', 'want', 'see', 'base', 'music', 'taste', 'link']"
8095,"['must', 'resist', 'mac', 'temptation', 'mention', 'apple', 'open', 'temp', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'anyone']"
6453,"['mention', 'prepare', 'sxsw', 'talk', 'google', 'doodle', 'mention', 'fun', 'friday', '5pm', 'link']"
617,"['pump', 'hear', 'mention', 'dude', 'talk', 'logos', 'year', 'make', 'one', 'sxsw', 'gsdm']"
1119,"['get', 'sxsw', 'download', 'free', 'track', 'sxsw', 'music', 'sampler', 'available', 'mention', 'store', 'today', 'link']"
938,"['mention', 'mention', 'manufacturing', 'serendipity', 'quot', 'access', 'information', 'make', 'curious', 'less', 'quot', 'sxsw']"
2573,"['one', 'lone', 'dude', 'await', 'ipad', 'apple', 'ûªs', 'sxsw', 'store', 'apple', 'likely', 'expect', 'big', 'crowd', 'form', 'south', 'link']"
623,"['google', 'host', 'developer', 'day', 'sxsw', 'link', 'sxsw', 'mention']"
6859,"['mention', 'wait', 'fiona', 'apple', 'town', 'somebody', 'kidnap', 'put', 'record', 'studio', 'record', 'new', 'album', 'sxsw']"
3008,"['sit', 'flipboard', 'panel', 'wish', 'ipad', 'ala', 'two', 'year', 'old', 'completely', 'overtaken', 'sxsw', 'flipboard']"
5582,"['mention', 'brilliant', 'move', 'apple', 'even', 'begin', 'apple', 'win', 'sxsw', 'link']"
4114,"['sxsw', 'apple', 'store', 'run', 'day', 'boo', 'apple']"
3525,"['new', 'whrrl', 'app', 'live', 'iphone', 'app', 'store', 'android', 'marketplace', 'get', 'hot', 'time', 'sxsw', 'via', 'mention']"
3044,"['apple', 'save', 'sxsw', 'set', 'open', 'pop', 'store', 'cnet', 'news', 'link', 'sxsw']"
5655,"['mention', 'dawn', 'ipad', 'app', 'week', 'early', 'help', 'prep', 'sxsw', 'link']"
4873,"['anxious', 'see', 'google', 'store', 'sxsw', 'today']"
5380,"['mention', 'alarm', 'allow', 'user', 'generate', 'content', 'say', 'google', 'richard', 'salgado', 'privacybootcamp', 'sxsw']"
2202,"['android', 'may', 'gain', 'market', 'share', 'never', 'know', 'sxsw', 'apparently', 'industry', 'mover', 'shaker', 'apple', 'loyalist']"
1161,"['unload', 'ipads', 'link', 'sxsw', 'apple', 'ipad2']"
2664,"['apple', 'hop', 'notice', 'ipad', 'link', 'sxsw', 'sxswi', 'technology', 'mobile', 'prodmktg']"
8811,"['sxsw', 'app', 'mxm', 'make', 'awesome', 'link', 'link']"
5124,"['mention', 'mention', 'beyond', 'hour', 'amp', 'share', 'positive', 'action', 'world', 'download', 'earthhour', 'iphone', 'app', 'link', 'sxsw']"
7452,"['special', 'apple', 'store', 'sxsw', 'ipad', 'line', 'block', 'long', 'link', 'link']"
479,"['even', 'begin', 'apple', 'win', 'sxsw', 'link', 'apple', 'ipad2', 'sxsw']"
1353,"['_really_', 'feel', 'bad', 'apple', 'employee', 'austin', 'friday', 'win', 'sxsw', 'ipad2']"
3140,"['summary', 'twitter', 'stream', 'right', 'japan', 'omg', 'android', 'sxsw', 'engadget', 'eff', 'republican', 'ipad2', 'alcohol']"
4673,"['people', 'line', 'team', 'android', 'award', 'sxsw', 'link']"
7181,"['come', 'quot', 'mention', 'google', 'party', 'gsd', 'amp', 'sxsw', 'badge', 'get', 'free', 'food', 'drink', 'music', 'big', 'place', 'line', 'great', 'party', 'come', 'quot']"
2901,"['google', 'miss', 'dance', 'party', 'lifetime', 'sxsw']"
4203,"['link', 'killer', 'shot', 'get', 'last', 'night', 'mention', 'nokiaconnects', 'concert', 'sxsw']"
4395,"['time', 'late', 'night', 'ipad2', 'purchase', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'others', 'link']"
1034,"['radar', 'google', 'circus', 'mention', 'google', 'launch', 'new', 'social', 'network', 'circle', 'via', 'mention', 'link', 'sxsw']"
3606,"['lie', 'chance', 'watch', 'people', 'actually', 'use', 'ipad', 'sxsw', 'make', 'want', 'one']"
4101,"['tech', 'apple', 'open', 'pop', 'store', 'austin', 'sxsw', 'link']"
2599,"['service', 'sxsw', 'attendees', 'apple', 'open', 'popup', 'ipad', 'store', 'austin', 'scarbrough', 'building', 'congress', 'avenue']"
2819,"['amuse', 'apple', 'pop', 'store', 'sxsw', 'year', 'brilliant', 'idea', 'brilliant', 'link']"
3499,"['rip', 'iphone', 'june', '2010', 'sxsw', 'survive', 'severe', 'drop', 'could', 'evade', 'drown', 'link']"
3425,"['trend', 'tomlinson', 'see', 'age', 'ipad', 'owner', 'higher', 'expect', 'say', 'demo', 'sxsw', 'newsapp']"
3032,"['hope', 'everyone', 'rsvp', 'temporary', 'downtown', 'austin', 'apple', 'store', 'sxsw']"
4582,"['buy', 'new', 'ipad', 'mention', 'geekdate', 'apple', 'sxsw', 'ipad2']"
8028,"['google', 'desmiente', 'lanzamiento', 'hoy', 'circle', 'mention', 'launch', 'product', 'sxsw', 'plenty', 'else']"
2645,"['sxsw', 'five', 'face', 'bury', 'iphone', 'social', 'apps', 'stand', 'bar', 'yet', 'great', 'time', 'believe', 'hadnt', 'live']"
1426,"['important', 'make', 'sure', 'donate', 'japanese', 'red', 'cross', 'japan', 'link', 'sxswcares', 'sxsw', 'quake', 'please']"
5506,"['mention', 'sxsw', 'iphone', 'use', 'free', 'ispyart', 'app', 'send', 'photo', 'artallaround', 'mention', 'link']"
1872,"['ipad', 'wohooo', 'tnx', 'apple', 'popup', 'shop', 'sxsw']"
4871,"['pleased', 'see', 'josh', 'clark', 'feature', 'mention', 'client', 'ipad', 'design', 'presentation', 'sxsw']"
8726,"['apple', 'customer', 'service', 'top', 'notch', 'even', 'get', 'guy', 'hang', 'line', 'give', 'inventory', 'update', 'nice', 'sxsw']"
8625,"['retweeting', 'chance', 'add', 'spreadsheet', 'sxsw', 'link']"
528,"['person', 'front', 'take', 'picture', 'new', 'ipad', 'sxsw']"
8109,"['google', 'test', 'quot', 'check', 'quot', 'thing', 'jig', 'austin', 'sxsw']"
4329,"['wow', 'mention', 'pop', 'apple', 'store', 'seem', 'pop', 'ipad2s', 'sxsw']"
5667,"['mention', 'detail', 'ipad', 'giveaway', 'come', 'tonight', 'sxsw', 'sxswi', 'folk', 'sxsw']"
221,"['take', 'survey', 'iphone', 'starbucks', 'line', 'get', 'free', 'starbucks', 'gift', 'card', 'instant', 'research', 'instant', 'gratification', 'sxsw', 'gsdm']"
8344,"['everyone', 'talk', 'sxsw', 'somehow', 'make', 'upset', 'europe', 'america', 'wanna', 'see', 'makeshift', 'apple', 'store', 'ipad2']"
4540,"['anyone', 'picture', 'apple', 'pop', 'store', 'sxsw', 'austin', 'wanna', 'see']"
5263,"['mention', 'sxsw', 'mention', 'rock', 'casbah', 'mention', 'mention', 'partylikeits1986', 'digital', 'right', 'link']"
2707,"['sxsw', 'hire', 'qualify', 'talented', 'woman', 'consciously', 'early', 'startup', 'achieve', 'success', 'google']"
2956,"['woot', 'mention', 'rumor', 'apple', 'open', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', 'launch', 'link']"
3856,"['sxsw', 'cool', 'strike', 'conversation', 'bloke', 'happens', 'work', 'guardian', 'amp', 'hour', 'later', 'link']"
4857,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'possibly', 'today', 'sxsw', 'link']"
8171,"['idea', 'mention', 'quot', 'google', 'tweet', 'quot', 'new', 'quot', 'think', 'speak', 'quot', 'mark', 'belinsky', '911tweets', 'panel', 'sxsw']"
2821,"['need', 'expert', 'come', 'together', 'sxsw', 'brings', 'expert', 'google', 'foursquare', 'together', 'meet', 'greet', 'present']"
5809,"['mention', 'google', 'circle', 'real', 'thing', 'launch', 'today', 'sxsw', 'link']"
4964,"['sxsw', 'google', 'save', 'driver', 'time', 'fuel', 'link', 'seo', 'sem', 'googlemaps', 'mobile', 'topnews']"
2392,"['second', 'day', 'business', 'apple', 'pop', 'store', 'appear', 'trend', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'pic', 'link']"
4276,"['google', 'marissa', 'mayer', 'rechristening', 'augment', 'reality', 'quot', 'contextual', 'discovery', 'quot', 'definitely', 'less', 'phillip', 'dickish', 'sxsw', 'mention']"
5293,"['mention', 'sxsw', 'google', 'party', 'league', 'extraordinary', 'h4ackers', 'promote', 'txt', 'redcross', '90999', 'help', 'japan', 'link']"
1984,"['mention', 'mention', 'open', '64gb', 'ipad', 'unbox', 'first', 'look', 'mention', 'ipad2', 'ipad', 'apple', 'link', 'via', 'mention', 'sxsw']"
6804,"['mention', 'tip', 'google', 'mention', 'few', 'people', 'team', 'think', 'make', 'prototyping', 'key', 'agileagency', 'sxsw']"
1555,"['mention', 'mention', 'mention', 'press', 'release', 'ipad', 'apps', 'help', 'launch', 'sxsw', 'link', 'sxswi']"
8260,"['smart', 'move', 'apple', 'pop', 'store', 'sxsw', 'ipad', 'come', '5pm', 'tomorrow', 'link']"
7613,"['group', 'challenge', 'come', 'iphone', 'app', 'solve', 'parent', 'start', 'issue', 'sxsw']"
6731,"['mention', 'sxsw', 'iphone', 'app', 'mock', 'like', 'money', 'come']"
3621,"['mention', 'stay', 'away', 'apple', 'store', 'tomorrow', 'sxsw']"
8742,"['precaution', 'link', 'code', 'valid', '59p', 'infektd', 'sxsw', 'cvdc']"
1678,"['mention', 'apple', 'set', 'special', 'temp', 'store', 'sxsw', 'downtown', 'austin', 'ipad2', 'link']"
3873,"['thinking', 'still', 'good', 'though', 'mention', 'quot', 'google', 'tweet', 'new', 'think', 'speak', 'quot', 'belinsky', 'sxsw', 'via', 'mention']"
3147,"['google', 'offering', 'reward', 'title', 'check', 'in', 'start', 'sxsw', 'foursquare', 'response', 'via', 'mention', 'lb']"
902,"['could', 'murphy', 'usa', 'good', 'serve', 'inside', 'google', 'map', 'phone', 'google', 'announce', 'great', 'feature', 'sxsw']"
7989,"['mention', 'seem', 'like', 'sxsw', 'design', 'talk', 'focus', 'ipad', 'mobile', 'need', 'take', 'mention', 'advice', 'talk', 'outside', 'domain']"
2297,"['pubsubhubbub', 'interest', 'way', 'cache', 'load', 'web', 'server', 'link', 'via', 'mention', 'fsw', 'sxsw']"
2881,"['quot', 'believe', 'god', 'explanation', 'apple', 'continue', 'existence', 'quot', 'guy', 'kawasaki', 'enchantment', 'sxsw']"
297,"['temporary', 'apple', 'store', 'set', 'sxsw', 'shit', 'temptation', 'go', 'control']"
7779,"['sad', 'face', 'mention', 'launch', 'product', 'sxsw', 'join', 'h4ckers', 'amp', '80', 'dance', 'today', 'link']"
58,"['link', 'mention', 'sxsw', 'check', 'holler', 'gram', 'ipad', 'app', 'mention', 'link']"
7903,"['wish', 'still', 'sxsw', 'featured', 'artist', 'link', 'itunes', 'sxsw', 'free']"
6943,"['mention', 'see', 'google', 'new', 'social', 'network', 'quot', 'circle', 'quot', 'today', 'link', 'sxsw', 'sxswi']"
7118,"['wait', 'mention', 'trollfoot', 'appearance', 'sxsw', 'apple', 'store', 'mon']"
5485,"['mention', 'apple', 'take', 'old', 'ipads', 'teach', 'america', 'user', 'get', 'tax', 'write', 'buy', 'new', 'ipad', 'kinda', 'cool', 'sxsw']"
2677,"['future', 'network', 'data', 'google', 'may', 'win', 'long', 'term', 'sxsw', 'web3', 'saatchiny']"
6714,"['mention', 'text', 'quot', 'sxsw', 'quot', '24587', 'chance', 'win', 'ipad', 'draw', 'friend', 'sxsw', 'must', 'present', 'win', 'see', 'link']"
5502,"['mention', 'sxsw', 'presentation', 'mention', 'demonstrate', 'pause', 'video', 'new', 'video', 'player', 'pick', 'spot', 'ipad', 'app']"
2708,"['anyone', 'read', 'heard', 'anything', 'google', 'circle', 'sxsw']"
6283,"['mention', 'machine', 'extension', 'google', 'goggles', 'sxwonderful', '22sxsw', 'sxsw']"
296,"['temporary', 'apple', 'store', 'sxsw', 'really', 'cool', 'ipad', 'apple', 'sxsw', 'fanboy']"
2581,"['ready', 'mention', 'magic', 'happen', 'mention', 'use', 'zazzlesxsw', 'hashtag', 'create', 'iphone', 'case', 'sxsw']"
4815,"['sony', 'area', 'buffalo', 'billards', 'tweet', 'google', 'sxsw']"
3321,"['mention', 'god', 'sure', 'hope', 'content', 'farm', 'bing', 'copy', 'google', 'serps', 'sxsw', 'qagb']"
649,"['day', 'hustlin', 'work', 'mention', 'sxsw', 'event', 'mention', 'tonight', 'absolutely', 'love', 'work', 'link']"
1371,"['hey', 'sxsw', 'er', 'come', 'long', 'apple', 'pop', 'store', 'line']"
5741,"['mention', 'free', 'quot', 'payment', 'android', 'platform', 'quot', 'webinar', 'march', '30th', 'register', 'today', 'link', 'sxsw']"
4234,"['apple', 'build', 'experience', 'ecosystem', 'ipod', 'mp3', 'player', 'app', 'critthink', 'sxsw']"
5716,"['mention', 'festival', 'explorer', 'austin', 'edition', 'help', 'keep', 'track', 'sxsw', 'band', 'want', 'see', 'amp', 'make', 'recommendation', 'link', 'sxsw']"
3648,"['ipad', 'design', 'tip', 'ûïbuttons', 'hack', 'approach', 'skepticism', 'tapworthy', 'sxsw']"
8277,"['talk', 'stem', 'google', 'lego', 'hook', 'robot', 'showdown', 'tonight', 'donate', 'robot', 'area', 'school', 'showdown', 'gsdm', 'sxsw']"
682,"['technews', 'ipad', 'get', 'temporary', 'apple', 'store', 'sxsw', 'link', 'tech_news', 'apple', 'apple_store', 'ipad_2', 'sxsw', 'tech']"
435,"['head', 'design', 'ipad', 'interface', 'new', 'navigation', 'schema', 'sxsw', 'link', 'sxsw', 'uxdes']"
4603,"['interesting', 'debate', 'jcpenney', 'tactic', 'site', 'show', 'irrelevant', 'keywords', 'google', 'bing', 'amp', 'punishment', 'sxsw', 'rank', 'searchengineland']"
3816,"['line', 'ipad', 'longer', 'today', 'yesterday', 'sxsw']"
1490,"['ragtube', 'com', 'way', 'link', 'japan', 'sxsw', 'earthquake', 'redcross', 'chuck', 'greenberg', 'tokyo', 'hurricane', 'katrina', 'crescent', 'city', 'ipad']"
813,"['google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'google', 'circle', 'sxsw', 'link']"
1883,"['writer', 'ipad', 'app', 'link', 'save', 'as', 'flight', 'amp', 'big', 'sxsw', 'panel', 'good', 'job', 'mention', 'mention', 'link']"
3590,"['totalitarian', 'think', 'action', 'people', 'worldwide', 'come', 'austin', 'sxsw', 'decide', 'spend', 'time', 'line', 'apple', 'store']"
3990,"['josh', 'clark', 'hate', 'ipad', 'back', 'button', 'heat', 'million', 'sun', 'tapworthy', 'sxsw']"
6766,"['mention', 'secret', 'search', 'sauce', 'google', 'bing', 'spill', 'bean', 'google', 'bing', 'sxsw', 'link']"
1941,"['server', 'challenge', 'huge', 'hit', 'sxsw', 'come', 'booth', '400', 'try', 'hand', 'win', 'iphone', 'bottle', 'opener', 'case', 'beating', 'min']"
6634,"['mention', 'mention', 'love', 'mention', 'sxsw', 'quot', 'apple', 'come', 'cool', 'technology', 'one', 'ever', 'hear', 'conference', 'quot']"
3465,"['mention', 'hello', 'enjoy', 'sxsw', 'ride', 'anywhere', 'austin', 'download', 'groundlink', 'app', 'link', 'booth', '437']"
1613,"['mention', 'mention', 'new', 'ubersocial', 'iphone', 'app', 'store', 'include', 'uberguide', 'sxsw', 'mashable', 'link']"
1182,"['mention', 'expectation', 'engagement', 'ipad', 'visual', 'social', 'delve', 'experience', 'sxsw', 'sxfl']"
1376,"['apple', 'pop', 'shop', 'sxsw', 'cool', 'link']"
7029,"['good', 'news', 'google', 'route', 'around', 'traffic', 'function', 'save', 'user', 'year', 'every', 'day', 'marissa', 'mayer', 'sxsw', 'via', 'mention']"
3406,"['less', 'hour', 'apple', 'store', 'link', 'line', 'link', 'sxsw', 'ipad2']"
627,"['technews', 'ûïwin', 'sxsw', 'hint', 'ûªs', 'answer', 'every', 'year', 'link', 'tech_news', 'bill_murray', 'how_to', 'iphone', 'sxsw', 'tech']"
4295,"['bah', 'somehow', 'lose', 'little', 'mention', 'ipad', 'wipe', 'session', 'sxsw']"
1670,"['apple', 'quot', 'classiest', 'fascist', 'company', 'america', 'quot', 'say', 'mention', 'sxsw']"
2113,"['stevecase', 'google', 'launch', 'major', 'new', 'social', 'network', 'call', 'circle', 'link', 'sxsw']"
3182,"['register', 'private', 'beta', 'win', 'apple', 'sxsw', 'visit', 'link', 'detail']"
6587,"['mention', 'mention', 'mayer', 'think', 'simplicity', 'lot', 'google', 'develop', 'product', 'sxsw']"
5369,"['diabetes', 'plate', 'thanks', 'google', 'already', 'cover', 'link', 'sxsw']"
85,"['stay', 'tune', 'mention', 'showcase', 'h4ckers', 'link', 'sxsw']"
9088,"['ipad', 'everywhere', 'sxsw', 'link']"
5652,"['mention', 'dance', 'google', '80', 'party', 'truth', 'need', 'girl', 'mention', 'joint', 'sxsw', 'link']"
2284,"['talk', 'ipad', 'usefulness', 'developer', 'nerd', 'sxsw']"
4975,"['mention', 'hey', 'remember', 'even', 'bring', 'laptop', 'sxsw', 'panel', 'ipad', 'life']"
7448,"['apple', 'pop', 'shop', 'sxsw', 'suck', 'link']"
419,"['beautiful', 'day', 'austin', 'come', 'grab', 'slice', 'two', 'check', 'google', 'get', 'deal', 'sxswi', 'sxsw']"
6134,"['mention', 'interest', 'google', 'mobile', 'stats', 'sxsw', 'google', 'map', 'user', '150mm', 'come', 'mobile', 'link']"
8090,"['video', 'cast', 'character', 'stand', 'line', 'austin', 'sxsw', 'buy', 'ipad', 'link']"
2710,"['wow', 'apple', 'really', 'think', 'sxsw', 'link']"
2358,"['apple', 'schiller', 'white', 'iphone', 'debut', 'spring', 'also', 'try', 'sell', 'fast', 'speed', 'cable', 'sxsw', 'link']"
6194,"['mention', 'join', 'actsofsharing', 'com', 'amp', 'start', 'tonight', 'person', 'friend', 'city', 'end', 'sxsw', 'win', 'ipad']"
1367,"['time', 'always', 'link', 'code', 'valid', '59p', 'infektd', 'sxsw', 'necro']"
294,"['makeshift', 'apple', 'store', '6th', 'congress', 'kid', 'amaze', 'sxsw', 'apple']"
7345,"['need', 'ipad', 'get', 'one', 'apple', 'pop', 'store', 'sxsw', 'link']"
8595,"['distrub', 'circle', 'mention', 'launch', 'product', 'sxsw', 'dance', 'today', 'link']"
1507,"['wow', 'dedication', 'mention', 'well', 'first', 'line', 'hour', 'ipad', 'apple', 'sxsw', 'sleepy']"
8205,"['sit', 'bar', 'listening', 'music', 'ppl', 'nose', 'iphone', 'waitress', 'look', 'confuse', 'sxsw']"
6058,"['mention', 'find', 'bbq', 'sauce', 'ipad', 'tech', 'texas', 'really', 'come', 'together', 'sxsw']"
1635,"['mention', 'mention', 'thanks', 'love', 'show', 'iphone', 'via', 'twitpic', 'share', 'love', 'zazzlesxsw', 'sxsw']"
3296,"['sxsw', 'google', 'party', 'austin', 'texas', 'entry', 'receive', 'anti', 'privacy', 'law', 'petition', 'sunglasses', 'free', 'beer', 'link']"
4562,"['apple', 'open', 'pop', 'store', 'sxsw', 'release', 'ipad', 'quite', 'scene', 'geek', 'power', 'link']"
2936,"['wew', 'mention', 'android', 'app', 'bizzy', 'challenge', 'quot', 'check', 'quot', 'sxsw', 'link']"
